"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM";"DS_URL"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001618204;3;"https://m.facebook.com/consevadores"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001618204;2;"https://www.instagran.com/odilon.fonseca/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001618204;1;"https://www.facebook.com/odilon.fonseca.52"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001612774;2;"https://www.instagram.com/giselasimonaoficial/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001612774;1;"https://www.facebook.com/giselasimonav"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001635708;2;"https://www.facebook.com/valuciorodriguesdasilva/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001635708;1;"https://www.facebook.com/valucio.rodrigues.3"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001655507;2;"https://www.instagram.com/dilmaircallegaro/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001655507;1;"https://www.facebook.com/DilmairOficial"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001719774;2;"https://www.facebook.com/joseairton.zeairton.1"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001719774;3;"https://www.facebook.com/joseairton.andrade.5"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001719774;1;"https://www.facebook.com/profile.php?id=100063915391624"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623292;1;"https://m.facebook.com/Regina-Sabioni100872112748272/?ref=page_internal"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623292;2;"https://www.instagram.com/reginasabioni1505/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623294;1;"https://www.facebook.com/carlosbezerraoficial"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623294;3;"https://www.instagram.com/carlosbezerraoficial/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623294;2;"https://www.instagram.com/carlosbezerramt/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001655505;2;"https://www.instagram.com/duduluciano.augusto/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001655505;1;"https://www.facebook.com/dudu.neves.1"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001719779;1;"Https://ludiocabral.com.br"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001719779;2;"https://facebook.com/ludiomt"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001719779;3;"https://instagram.com/ludiocabral"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001719785;1;"https://www.instagram.com/odilza.silva/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623194;2;"https://www.drjoaomt.com.br/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623194;3;"https://www.youtube.com/channel/UC6xq2IGgalZCV-M2PrroRhA"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623194;4;"https://www.instagram.com/depdrjoao/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001623194;1;"https://m.facebook.com/drjoaomt"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001593949;2;"https://www.facebook.com/yamashita.mauro"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001593949;3;"https://www.linkedin.com/in/mauro-yamashita-7193b831/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001593949;1;"https://www.instagram.com/yamashita.mauro/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001655502;2;"https://www.instagram.com/kellydasaude/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001655502;1;"https://www.facebook.com/kellydasaudee"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;2;"https://www.facebook.com/jornalistajordrejanuario"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;1;"https://www.facebook.com/jordrejunior.januario"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;7;"https://jordre.com.br/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;3;"https://www.facebook.com/jornalistajordrejanuario"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;9;"https://linklist.bio/jordrejanuario"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;5;"https://wa.me/message/A5UU2IFPDTKRJ1"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;6;"https://wa.me/message/A5UU2IFPDTKRJ1"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;8;"https://jordrejanuario.com.br/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;4;"https://www.instagram.com/jordrejanuario/"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001604419;10;"https://linklist.bio/jordrejanuario"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001612946;4;"http://www.facebook.com/arlancatule"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001612946;6;"http://www.youtube.com/user/arlancatule"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001612946;5;"http://www.facebook.com/arlancatulemt"
"05/09/2022";"18:38:02";2022;"MT";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";110001612946;2;"http://www.facebook.com/arlancatuleoficial4"
